id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites,features,state,feature_dict,price range
AVweS9c6kufWRAb5Bshp,2015-10-19T16:06:45Z,2018-12-22T09:42:23Z,1960 Gulf To Bay Blvd,"Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Karaoke,Barbecue,Spare rib restaurants,Catering,Chicken restaurants,Restaurants",Accommodation & Food Services,Clearwater,US,us/fl/clearwater/1960gulftobayblvd/106088,27.9609,-82.7563,KFC,33765,FL,http://www.yellowbook.com/profile/kfc_1898199257.html,"http://www.kfc.com,http://kfc.com",{},Florida,{},average
AVweAX4L_7pvs4fz_Mtl,2016-09-06T17:12:02Z,2018-12-22T09:42:14Z,6009 Cypress Gardens Blvd,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Winter Haven,US,us/fl/winterhaven/6009cypressgardensblvd/-891525969,27.9888,-81.6883,SUBWAY,33884,FL,"http://www.citysearch.com/profile/632084214/winter_haven_fl/subway.html,http://www.yellowbook.com/profile/subway_1897585139.html",http://www.subway.com,{},Florida,{},average
AWOnnIqoa4HuVbedQVHg,2018-05-28T16:18:26Z,2018-12-22T09:41:34Z,344 W Manchester Blvd,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Restaurants",Accommodation & Food Services,Inglewood,US,us/ca/inglewood/344wmanchesterblvd/554191587,33.961291,-118.361266,Carl's Jr,90301,CA,"http://www.yellowbook.com/profile/carls-jr_1886299982.html,https://www.allmenus.com/ca/inglewood/171171-carls-jr/menu/,https://foursquare.com/v/carls-jr/4bbb8cf33de8c9b67de699ad",http://www.carlsjr.com,{},California,{},average
AVwcykn4_7pvs4fzy_fL,2016-04-19T11:09:48Z,2018-12-22T09:41:05Z,3858 Peck Rd,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",Accommodation & Food Services,El Monte,US,us/ca/elmonte/3858peckrd/-864103396,34.07572861,-118.0217222,Taco Bell,91732,CA,"https://foursquare.com/v/taco-bell/4d837e64f1e56ea83770618a,http://www.yellowbook.com/profile/taco-bell_1858037693.html","http://www.tacobell.com,http://tacobell.com",{},California,{},average
AVzBBjMILD2H7whiWKM5,2017-06-19T15:43:47Z,2018-12-22T09:40:47Z,9295 Greenback Ln,"Carry-out food,Restaurant,Fast Food Restaurant,Ice cream parlors,American restaurants,Ice Cream Store,Restaurants,Ice Cream Shop",Accommodation & Food Services,Orangevale,US,us/ca/orangevale/9295greenbackln/-1721138121,38.678652,-121.207475,Dairy Queen,95662,CA,"https://foursquare.com/v/dairy-queen/4b931db4f964a520f53534e3,http://www.yellowbook.com/profile/dairy-queen_1631294546.html",http://www.dairyqueen.com,{},California,{},average
AVzBCcnHLD2H7whiWK4G,2017-06-19T15:47:43Z,2018-12-22T09:39:45Z,1401 S 348th St Ste M105,"Delis And Delicatessens,Carry-out food,Delicatessens,Salad Place,wich Place,American restaurants,Fast Food,Soup Place,Sandwiches,Catering,Restaurants,Sandwich Shops",Accommodation & Food Services,Federal Way,US,us/wa/federalway/1401s348thststem105/659024989,47.2893,-122.316,Quiznos,98003,WA,"https://foursquare.com/v/quiznos/4b56332ef964a520fb0428e3,http://www.yellowbook.com/profile/quiznos_1492440786.html",http://restaurants.quiznos.com/wa/federalway/federalwaycrossings-98003,{},Washington,{},average
AVwdU4Ck_7pvs4fz4tAJ,2015-06-13T12:51:49Z,2018-12-22T09:39:43Z,801 N Monroe St,"Restaurant,Caterers,Steak Houses,Bar & Grills,American Restaurant,Party & Event Planners,American restaurants,Wedding Supplies & Services,Fast Food Restaurants,Restaurants,Bartending Service",Accommodation & Food Services,Spokane,US,us/wa/spokane/801nmonroest/-1940217043,47.66478,-117.42717,Charley's Grill & Spirits,99201,WA,"http://www.yellowbook.com/profile/charleys-grill-and-spirits_1842177638.html,http://www.yellowbook.com/profile/charleys-grill-and-spirits_1871922942.html,http://www.yellowpages.com/spokane-wa/mip/charleys-grill-spirits-10603394,https://foursquare.com/v/charleys-grill--spirits/4bbf991a2a89ef3bd333ef88/menu",http://www.charleyscatering.com,{},Washington,{},average
AVwdZQgJIN2L1WUfvXTV,2015-09-13T06:35:00Z,2018-12-22T09:39:43Z,930 N Division St,"Mexican Restaurant,Carry-out food,Restaurant,Taco Place,Tex-mex restaurants,Southwestern restaurants,Mexican restaurants,Fast Food Restaurants,Take Out Restaurants,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place,Restaurants",Accommodation & Food Services,Spokane,US,us/wa/spokane/930ndivisionst/1143321601,47.6659,-117.4111,Chipotle Mexican Grill,99202,WA,"http://www.yellowbook.com/profile/chipotle-mexican-grill_1866005621.html,https://foursquare.com/v/chipotle-mexican-grill/4fc7e4ffe4b031d74b1366c8",http://www.chipotle.com,{},Washington,{},average
AV1tebFCIxWefVJwgxmr,2017-07-23T03:24:38Z,2018-12-22T09:39:43Z,1901 Hwy 970,"American Restaurants,Restaurant,Hot Dog Stands and Restaurants,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Burger Restaurants,Hamburgers and Hot Dogs,Restaurants,Sandwich Shops",Accommodation & Food Services,Cle Elum,US,us/wa/cleelum/1901hwy970/504172724,47.184855,-120.890812,Twin Pines Drive-In,98922,WA,https://www.superpages.com/bp/cle-elum-wa/twin-pines-drivein-L2052356033.htm,http://www.twinpinesdrivein.com,{},Washington,{},average
AVwc3i0nkufWRAb5z3b3,2016-04-04T06:40:38Z,2018-12-22T09:38:45Z,1 Park Plz,"Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Cafes,Restaurant mgmt.,Restaurants,Restaurant,Restaurant consultants,Fast Food Restaurant,Hamburgers and Hot Dogs",Accommodation & Food Services,Mechanicville,US,us/ny/mechanicville/1parkplz/-1161002137,42.902908,-73.686886,McDonald's,12118,NY,"https://foursquare.com/v/mcdonalds/4bc9daa6fb84c9b677b91b3e/menu,https://www.yellowpages.com/mechanicville-ny/mip/mcdonalds-467445530,http://www.yellowbook.com/profile/mcdonalds_1541722711.html,https://www.allmenus.com/ny/mechanicville/188777-mcdonalds/menu/","http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","{'open-hours': 'Regular HoursMon - Sun:6:00 am - 11:00 pm', 'payment': 'cash, visa, amex, discover, master card', 'location-description': 'Park Plaza Shopping Ctr', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'Fast Food Restaurants, Hamburgers & Hot Dogs, Restaurants, Take Out Restaurants ', 'Cuisines': 'Yogurt, Burgers, American, Sandwiches, Fast Food, Hot Dogs, Healthy, Diner, Ice Cream, Cafe, Omelets', 'Wi-Fi': 'Free', 'Bike Parking': 'Yes', 'Drive Through': 'Yes', 'Attire': 'Casual', 'Takes Reservations': 'No', 'Outdoor Seating': 'No'}",New York,"{'open-hours': 'regular hoursmon - sun:6:00 am - 11:00 pm', 'payment': 'cash, visa, amex, discover, master card', 'location-description': 'park plaza shopping ctr', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'fast food restaurants, hamburgers & hot dogs, restaurants, take out restaurants', 'cuisines': 'yogurt, burgers, american, sandwiches, fast food, hot dogs, healthy, diner, ice cream, cafe, omelets', 'wi-fi': 'free', 'bike parking': 'yes', 'drive through': 'yes', 'attire': 'casual', 'takes reservations': 'no', 'outdoor seating': 'no'}",average
AWAJPaR5IxWefVJwuN_c,2017-11-29T18:57:38Z,2018-12-22T09:36:55Z,8401 Gateway Blvd W Ste D01,"Caterers,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,El Paso,US,us/tx/elpaso/8401gatewayblvdwsted01/-420782750,31.77465,-106.38071,Hot Dog On A Stick,79925,TX,"http://www.yellowbook.com/profile/hot-dog-on-a-stick_1898144281.html,https://www.yellowpages.com/el-paso-tx/mip/hot-dog-on-a-stick-468661923",http://www.hotdogonastick.com,"{'open-hours': 'Regular HoursMon - Sat:10:00 am - 9:00 pmSun:12:00 pm - 6:00 pm', 'extra-phones': 'Phone:(858) 755-3049', 'payment': 'all major credit cards, amex, discover, mastercard, visa', 'weblinks': 'http://www.hotdogonastick.com', 'categories': 'Fast Food Restaurants ', 'Cuisines': 'Fast Food', 'Takes Reservations': 'No'}",Texas,"{'open-hours': 'regular hoursmon - sat:10:00 am - 9:00 pmsun:12:00 pm - 6:00 pm', 'extra-phones': 'phone:(858) 755-3049', 'payment': 'all major credit cards, amex, discover, mastercard, visa', 'weblinks': 'http://www.hotdogonastick.com', 'categories': 'fast food restaurants', 'cuisines': 'fast food', 'takes reservations': 'no'}",average
AVwdGmD0_7pvs4fz2SXy,2016-05-19T14:19:42Z,2018-12-22T09:35:31Z,1317 N Liberty Lake Rd,"Carry-out food,Restaurant,Hot dog restaurants,Hamburger restaurants,American restaurants,Fast food restaurants,Restaurants",Accommodation & Food Services,Liberty Lake,US,us/wa/libertylake/1317nlibertylakerd/554191587,47.658725,-117.100194,Carl's Jr,99019,WA,"https://www.tripadvisor.com/Restaurant_Review-g58562-d4433771-Reviews-Carl_s_Jr-Liberty_Lake_Washington.html,http://www.yellowbook.com/profile/carls-jr_1631511604.html,https://www.allmenus.com/wa/liberty-lake/160959-carls-jr/menu/,http://www.citysearch.com/profile/34924385/liberty_lake_wa/carl_s_jr_.html",http://www.carlsjr.com,{},Washington,{},average
AVwdIs4z_7pvs4fz2nge,2016-03-28T05:33:41Z,2018-12-22T09:32:39Z,4565 Holt Blvd,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",Accommodation & Food Services,Montclair,US,us/ca/montclair/4565holtblvd/-230519289,34.062714,-117.70587,Jack in the Box,91763,CA,"https://www.allmenus.com/ca/montclair/178128-jack-in-the-box/menu/,https://foursquare.com/v/jack-in-the-box/4c1323e6a5eb76b00f8ebfb7,http://www.yellowbook.com/profile/jack-in-the-box_1498489796.html,http://tripadvisor.com/Restaurant_Review-g32732-d4819347-Reviews-Jack_in_the_Box-Montclair_California.html",http://www.jackinthebox.com,{},California,{},average
AVwdqKarByjofQCxrS8K,2015-09-13T06:13:19Z,2018-12-22T09:31:19Z,34960 Enchanted Pkwy S,"Carry-out food,Take Out,Fried Chicken Joint,Barbecued poultry,American Restaurant,American restaurants,Fast Food Restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants,Chicken Take Out",Accommodation & Food Services,Federal Way,US,us/wa/federalway/34960enchantedpkwys/-624847056,47.288348,-122.31325,Popeye's Louisiana Kitchen,98003,WA,"https://foursquare.com/v/popeyes-louisiana-kitchen/4aeb5ad8f964a52050c121e3,http://www.yellowbook.com/profile/popeyes-louisiana-kitchen_1886054307.html,http://www.superpages.com/bp/federal-way-wa/popeyes-louisiana-kitchen-L0096531174.htm",http://popeyes.com,{},Washington,{},average
AV5YDert3-Khe5l_VSA6,2017-09-06T16:28:45Z,2018-12-22T09:31:18Z,1035 N Stratford Rd Ste G,"Pizza,Carry-out food,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Restaurants",Accommodation & Food Services,Moses Lake,US,us/wa/moseslake/1035nstratfordrdsteg/-66712705,47.14242,-119.27682,Pizza Hut,98837,WA,http://www.yellowbook.com/profile/pizza-hut_1895838559.html,http://www.pizzahut.com,{},Washington,{},average
AVwdNE91IN2L1WUftT9U,2015-07-03T19:31:31Z,2018-12-22T09:30:33Z,380 Hempstead Tpke,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Cafes,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,West Hempstead,US,us/ny/westhempstead/380hempsteadtpke/-1161002137,40.705099,-73.653055,McDonald's,11552,NY,"https://foursquare.com/v/mcdonalds/4bb655ff2f70c9b6e3418530,https://foursquare.com/v/mcdonalds/4bb655ff2f70c9b6e3418530/menu,https://www.yellowpages.com/west-hempstead-ny/mip/mcdonalds-5070726,http://www.yellowbook.com/profile/mcdonalds_1631418779.html,http://www.menuism.com/restaurants/mcdonalds-west-hempstead-34937",http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,"{'open-hours': 'Regular HoursMon - Sun:6:00 am - 11:00 pm', 'payment': 'amex, discover, master card, visa, cash', 'neighborhoods': 'West Hempstead', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'Fast Food Restaurants, Hamburgers & Hot Dogs, Restaurants, Take Out Restaurants ', 'Cuisines': 'Yogurt, Burgers, American, Sandwiches, Hot Dogs, Fast Food, Ice Cream, Healthy, Diner, Cafe, Omelets'}",New York,"{'open-hours': 'regular hoursmon - sun:6:00 am - 11:00 pm', 'payment': 'amex, discover, master card, visa, cash', 'neighborhoods': 'west hempstead', 'weblinks': 'http://www.mcdonalds.com/https://www.mcdonalds.com/us/en-us/full-menu.htmlhttps://mcdonalds.smart.link/mjuu1ggdi', 'categories': 'fast food restaurants, hamburgers & hot dogs, restaurants, take out restaurants', 'cuisines': 'yogurt, burgers, american, sandwiches, hot dogs, fast food, ice cream, healthy, diner, cafe, omelets'}",average
AV1TpzrJLD2H7whiZ8xg,2017-07-18T03:04:14Z,2018-12-22T09:16:47Z,341 N 2nd St,"Restaurant,Carry-out food,Caterers,Delicatessens,Fast Food,Sandwiches,Salad,Restaurants",Accommodation & Food Services,El Cajon,US,us/ca/elcajon/341n2ndst/-891525969,32.7987,-116.93575,SUBWAY,92021,CA,"http://tripadvisor.com/Restaurant_Review-g32331-d4243809-Reviews-Subway-El_Cajon_California.html,https://www.trip.com/san-diego/restaurants/subway_47,http://www.yellowbook.com/profile/subway_1631987085.html",http://subway.com/,{},California,{},average
AVwdEhjIIN2L1WUfr6Ys,2016-03-30T04:04:43Z,2018-12-22T09:09:27Z,1414 W Tilghman St,"Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Restaurants",Accommodation & Food Services,Allentown,US,us/pa/allentown/1414wtilghmanst/-1161002137,40.607753,-75.491017,McDonald's,18102,PA,"https://foursquare.com/v/mcdonalds/4af6e7faf964a520080422e3/menu,https://foursquare.com/v/mcdonalds/4af6e7faf964a520080422e3,http://www.yellowbook.com/profile/mcdonalds_1902937767.html,https://www.allmenus.com/pa/allentown/205925-mcdonalds/menu/,http://www.allmenus.com/pa/allentown/205925-mcdonalds/info/",http://mcdonalds.com,{},Pennsylvania,{},average
AVwdUTKCByjofQCxn1PG,2016-03-29T05:18:28Z,2018-12-22T08:37:16Z,650 Avenida Pico,"Restaurant,Carry-out food,Hot dog restaurants,American,Burgers,Fast Food Restaurant,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Accommodation & Food Services,San Clemente,US,us/ca/sanclemente/650avenidapico/-1161002137,33.439519,-117.619417,McDonald's,92673,CA,"https://www.allmenus.com/ca/san-clemente/216609-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4a8b4a59f964a520100c20e3,http://www.yellowbook.com/profile/mcdonalds_1843537598.html,https://foursquare.com/v/mcdonalds/4a8b4a59f964a520100c20e3/menu","http://www.mcdonalds.com/,http://mcdonalds.com",{},California,{},average
AVzxoDxLFcQ3k02bDLj0,2017-06-29T02:13:49Z,2018-12-22T07:06:04Z,422 NE Park St,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Okeechobee,US,us/fl/okeechobee/422neparkst/-891525969,27.2435,-80.8256,Subway,34972,FL,"http://www.citysearch.com/profile/2862404/okeechobee_fl/subway.html,http://www.yellowbook.com/profile/subway_1635513766.html",http://www.subway.com,{},Florida,{},average
AVwcgiWf_7pvs4fzv1rx,2016-04-01T06:35:32Z,2018-12-22T05:22:16Z,505 Brandon Town Center Mall,"Carry-out food,Delicatessens,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Place Bloomingdale Ridge,Sandwich Shops",Accommodation & Food Services,Brandon,US,us/fl/brandon/505brandontowncentermall/-891525969,27.929974,-82.32285,SUBWAY,33511,FL,"http://www.yellowbook.com/profile/subway_1857767632.html,http://www.yellowpages.com/brandon-fl/mip/subway-473097515,https://foursquare.com/v/subway/4c60397e3986e21ec6a2934f",http://www.subway.com,{},Florida,{},average
AV5VIH1fa4HuVbedClej,2017-09-06T02:54:11Z,2018-12-22T05:21:19Z,2811 Evergreen Ave,"Carry-out food,Barbecued poultry,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Barbecue,Convenience Stores,Spare rib restaurants,Restaurants",Accommodation & Food Services,West Sacramento,US,us/ca/westsacramento/2811evergreenave/-2117489189,38.57669,-121.54801,Krispy Krunchy Chicken,95691,CA,"https://www.yellowpages.com/west-sacramento-ca/mip/krispy-krunchy-chicken-535209741,http://www.yellowbook.com/profile/krispy-krunchy-chicken_1902132153.html",http://www.krispykrunchy.com,"{'open-hours': 'Regular HoursMon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 11:00 pmSun:11:00 am - 9:00 pm', 'weblinks': 'http://krispykrunchy.com', 'categories': 'Chicken Restaurants, Convenience Stores, Fast Food Restaurants, Restaurants, Take Out Restaurants '}",California,"{'open-hours': 'regular hoursmon - thu:11:00 am - 9:00 pmfri - sat:11:00 am - 11:00 pmsun:11:00 am - 9:00 pm', 'weblinks': 'http://krispykrunchy.com', 'categories': 'chicken restaurants, convenience stores, fast food restaurants, restaurants, take out restaurants'}",average
AVwdNY9N_7pvs4fz3bNJ,2016-03-02T11:42:27Z,2018-12-22T05:17:37Z,2271 W Grant Line Rd,"Asian Restaurant,BBQ Joint,Fast Food Restaurant,Hawaiian,Barbecue Restaurants,Restaurants",Accommodation & Food Services,Tracy,US,us/ca/tracy/2271wgrantlinerd/415947181,37.7542,-121.4581,L & L Hawaiian Barbecue,95377,CA,"https://foursquare.com/v/ll-hawaiian-barbecue/4ba8155af964a52089cb39e3,https://foursquare.com/v/ll-hawaiian-barbecue/4ba8155af964a52089cb39e3/menu,http://www.citysearch.com/profile/692020090/tracy_ca/l_l_hawaiian_barbecue.html",http://www.hawaiianbarbecue.com,{},California,{},average
AVwdlJ9fByjofQCxqg6S,2015-10-19T07:59:02Z,2018-12-22T05:12:29Z,542370 US Highway 1,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Karaoke,Fast food restaurants,Restaurants",Accommodation & Food Services,Callahan,US,us/fl/callahan/542370ushighway1/-2061630068,30.564647,-81.830332,Burger King,32011,FL,"http://www.citysearch.com/profile/2210339/callahan_fl/burger_king.html,http://www.tripadvisor.com/Restaurant_Review-g34111-d4649772-Reviews-Burger_King-Callahan_Florida.html",http://www.bk.com,{},Florida,{},average
AV1Tp0iELD2H7whiZ872,2017-07-18T03:04:18Z,2018-12-22T05:09:30Z,1300 Macdonald Ave,"Family Style,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Burgers,American restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Accommodation & Food Services,Richmond,US,us/ca/richmond/1300macdonaldave/-2061630068,37.935665,-122.356641,Burger King,94801,CA,"https://www.allmenus.com/ca/richmond/172010-burger-king/menu/,http://www.yellowbook.com/profile/burger-king_1533229594.html,https://www.trip.com/reviews/paginate_for_place%253Fpage%253D1%2526place_type%253DRestaurant%2526place_id%253D4000000213847%2526tripe_ids%253D0%2526country_code%253Dus,https://foursquare.com/v/burger-king/4cb5d1581b0af04dadf9cb25/menu,http://www.citysearch.com/profile/1034889/richmond_ca/burger_king.html",http://www.burgerking.com/,{},California,{},average
AVwchO-OByjofQCxfH5C,2016-04-03T02:30:22Z,2018-12-21T09:39:26Z,1200 Havendale Blvd Nw,"Delis And Delicatessens,Carry-out food,Delicatessens,wich Place,American restaurants,Karaoke,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Accommodation & Food Services,Winter Haven,US,us/fl/winterhaven/1200havendaleblvdnw/-891525969,28.0423,-81.7374,SUBWAY,33881,FL,"https://foursquare.com/v/subway/4bf1c8a9324cc9b62d73cc92,http://www.yellowbook.com/profile/subway_1632450391.html",http://www.subway.com,{},Florida,{},average
AV5VHilNa4HuVbedCkTB,2017-09-06T02:54:29Z,2018-12-21T09:38:32Z,5030 Laguna Blvd Ste 109,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Elk Grove,US,us/ca/elkgrove/5030lagunablvdste109/-891525969,38.4219,-121.4472,SUBWAY,95758,CA,"https://www.yellowpages.com/elk-grove-ca/mip/subway-1724927,http://www.yellowbook.com/profile/subway_1886375315.html,http://www.citysearch.com/profile/1238771/elk_grove_ca/subway.html",http://www.subway.com,"{'open-hours': 'Regular HoursMon - Sun:7:00 am - 9:00 pm', 'extra-phones': 'Fax:(916) 684-7611TollFree:(800) 888-4848', 'payment': 'amex, discover, master card, visa, all major credit cards', 'weblinks': 'http://www.subway.com/subwayroot/default.aspx?rdr=Banners:GooglePlaces:SubwayCom', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Parking': 'Lot, Private', 'Wi-Fi': 'No', 'Bike Parking': 'Yes', 'Attire': 'Casual', 'Drive Through': 'No', 'Good For Groups': 'Yes', 'Good for Kids': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Sandwiches, Take Out, Fast Food', 'Takes Reservations': 'No', 'Outdoor Seating': 'No'}",California,"{'open-hours': 'regular hoursmon - sun:7:00 am - 9:00 pm', 'extra-phones': 'fax:(916) 684-7611tollfree:(800) 888-4848', 'payment': 'amex, discover, master card, visa, all major credit cards', 'weblinks': 'http://www.subway.com/subwayroot/default.aspx?rdr=banners:googleplaces:subwaycom', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'parking': 'lot, private', 'wi-fi': 'no', 'bike parking': 'yes', 'attire': 'casual', 'drive through': 'no', 'good for groups': 'yes', 'good for kids': 'yes', 'take out': 'yes', 'cuisines': 'sandwiches, take out, fast food', 'takes reservations': 'no', 'outdoor seating': 'no'}",average
AV1tepODa4HuVbed8Ims,2017-07-23T03:25:35Z,2018-12-21T09:27:08Z,2898 Westinghouse Rd Ste 580,"Delis And Delicatessens,Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Horseheads,US,us/ny/horseheads/2898westinghouserdste580/-891525969,42.176,-76.8362,SUBWAY,14845,NY,"http://www.yellowbook.com/profile/subway_1851975195.html,https://www.yellowpages.com/horseheads-ny/mip/subway-11028398,http://www.citysearch.com/profile/7810627/horseheads_ny/subway.html",http://www.subway.com,"{'open-hours': 'Regular HoursMon - Sat:8:30 am - 11:00 pmSun:9:30 am - 10:00 pm', 'payment': 'amex, apple pay, discover, master card, visa, company card, debit, diners club', 'location-description': 'Village Plaza', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'Fast Food Restaurants, Restaurants, Sandwich Shops, Take Out Restaurants ', 'Cuisines': 'Sandwiches, Fast Food'}",New York,"{'open-hours': 'regular hoursmon - sat:8:30 am - 11:00 pmsun:9:30 am - 10:00 pm', 'payment': 'amex, apple pay, discover, master card, visa, company card, debit, diners club', 'location-description': 'village plaza', 'weblinks': 'https://www.subway.comhttps://subway.com/https://subway.com/', 'categories': 'fast food restaurants, restaurants, sandwich shops, take out restaurants', 'cuisines': 'sandwiches, fast food'}",average
AV1gnkE_3-Khe5l_NgRW,2017-07-20T15:29:30Z,2018-12-21T08:41:16Z,305 W Commerce St,"Restaurant,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Brownwood,US,us/tx/brownwood/305wcommercest/1516016543,31.7286,-98.9819,Long John Silver's,76801,TX,"https://www.yellowpages.com/brownwood-tx/mip/long-john-silvers-2339954,http://tripadvisor.com/Restaurant_Review-g55540-d4979040-Reviews-Long_John_Silver_s-Brownwood_Texas.html,https://www.allmenus.com/tx/brownwood/199827-long-john-silvers/menu/,http://www.citysearch.com/profile/9820660/brownwood_tx/long_john_silver_s.html",http://www.ljsilvers.com,"{'open-hours': 'Regular HoursMon - Thu:11:00 am - 9:00 pmFri - Sat:11:00 am - 10:00 pmSun:11:00 am - 9:00 pm', 'payment': 'amex, discover, master card, visa', 'weblinks': 'http://www.ljsilvers.com', 'categories': 'Fast Food Restaurants, Restaurants ', 'Good For Family': 'Yes', 'Take Out': 'Yes', 'Cuisines': 'Fast Food', 'Good for Kids': 'Yes'}",Texas,"{'open-hours': 'regular hoursmon - thu:11:00 am - 9:00 pmfri - sat:11:00 am - 10:00 pmsun:11:00 am - 9:00 pm', 'payment': 'amex, discover, master card, visa', 'weblinks': 'http://www.ljsilvers.com', 'categories': 'fast food restaurants, restaurants', 'good for family': 'yes', 'take out': 'yes', 'cuisines': 'fast food', 'good for kids': 'yes'}",average
AVwc2i6TByjofQCxi5Jq,2016-03-31T02:32:28Z,2018-12-21T08:38:03Z,520 N Bryant Blvd,"Restaurant,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,San Angelo,US,us/tx/sanangelo/520nbryantblvd/-1161002137,31.4676,-100.4471,Mc Donald's,76903,TX,"https://foursquare.com/v/mcdonalds/4bac00eef964a52045dd3ae3/menu,http://tripadvisor.com/Restaurant_Review-g56609-d4976923-Reviews-McDonald_s-San_Angelo_Texas.html,https://foursquare.com/v/mcdonalds/4bac00eef964a52045dd3ae3,http://www.citysearch.com/profile/9826077/san_angelo_tx/mc_donald_s.html",http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,{},Texas,{},average
